Id,gender,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,duration,spectral_bandwidth,spectral_rolloff,MFCC-1-5,MFCC-2-5,MFCC-3-5,MFCC-4-5,MFCC-5-5,MFCC-6-5,MFCC-7-5,MFCC-8-5,MFCC-9-5,MFCC-10-5,MFCC-11-5,MFCC-12-5,MFCC-13-5,MFCC-1-50,MFCC-2-50,MFCC-3-50,MFCC-4-50,MFCC-5-50,MFCC-6-50,MFCC-7-50,MFCC-8-50,MFCC-9-50,MFCC-10-50,MFCC-11-50,MFCC-12-50,MFCC-13-50,MFCC-1-95,MFCC-2-95,MFCC-3-95,MFCC-4-95,MFCC-5-95,MFCC-6-95,MFCC-7-95,MFCC-8-95,MFCC-9-95,MFCC-10-95,MFCC-11-95,MFCC-12-95,MFCC-13-95,MFCCD-1-5,MFCCD-2-5,MFCCD-3-5,MFCCD-4-5,MFCCD-5-5,MFCCD-6-5,MFCCD-7-5,MFCCD-8-5,MFCCD-9-5,MFCCD-10-5,MFCCD-11-5,MFCCD-12-5,MFCCD-13-5,MFCCD-1-50,MFCCD-2-50,MFCCD-3-50,MFCCD-4-50,MFCCD-5-50,MFCCD-6-50,MFCCD-7-50,MFCCD-8-50,MFCCD-9-50,MFCCD-10-50,MFCCD-11-50,MFCCD-12-50,MFCCD-13-50,MFCCD-1-95,MFCCD-2-95,MFCCD-3-95,MFCCD-4-95,MFCCD-5-95,MFCCD-6-95,MFCCD-7-95,MFCCD-8-95,MFCCD-9-95,MFCCD-10-95,MFCCD-11-95,MFCCD-12-95,MFCCD-13-95,mean_silence,silence_ratio,wps
127,0,1370.5876,3999.465,145.88432,0.0208361678067842,0.1380370811742761,0.0027972640105137,0.1331410681098568,2031.8561791325376,75.99954044,-112.832712474693,69,281,14,18.088344671201813,21.07873015873016,1866.4405617159193,3803.776301581429,-453.5797348022461,82.88798904418945,-68.84961128234863,-23.23823881149292,-17.95502758026123,-44.5107307434082,-27.912996292114258,-35.01280689239502,-27.69177770614624,-21.40008020401001,-27.384658336639404,-24.01592779159546,-30.886037826538086,-351.7501525878906,142.6798553466797,-19.60715675354004,23.465128898620605,14.089262962341309,-12.440694808959961,6.551473379135132,-9.226362228393555,-7.626568794250488,1.114778757095337,-10.246500968933105,-5.299675464630127,-10.572796821594238,-282.46732330322266,207.72682189941406,24.003483772277832,82.19343566894531,50.320006370544434,6.8077075481414795,42.02753448486328,12.065441608428955,5.313998341560364,21.10239887237549,9.70152997970581,11.167394638061523,2.5609281063079834,-11.325639963150024,-9.089539766311646,-7.777634978294373,-7.534831166267395,-5.405847430229187,-4.1998069286346436,-5.467360496520996,-3.546137034893036,-3.1231417059898376,-3.8360102772712708,-2.7965587377548218,-3.101242780685425,-3.2926787734031677,-0.9357777833938599,-0.7765101492404938,0.12938028573989868,-0.016915361396968365,0.1152743548154831,0.11488998681306839,-0.06538340449333191,0.04513951204717159,0.06924227252602577,-0.022395075298845768,-0.03539747931063175,0.009961468866094947,0.06084415130317211,13.815299987792969,12.106355667114258,7.622485518455505,7.881624102592468,4.874268293380737,3.3385703563690186,6.355669856071472,3.648417353630066,2.740557312965393,3.693156123161316,2.8063457012176514,2.9771085381507874,2.8748116493225098,1.292024619371558,0.8581325599308068,3.273441971143709
128,1,1573.5697,3999.6924,145.51614,0.021196776123894,0.139004248577822,0.0056581376701031,0.1744620147841928,2487.4381515469404,143.5546875,-79.59522113875909,69,281,10,19.504761904761907,20.700708333333335,2362.0411245639957,4679.965224111283,-375.7284240722656,97.77342224121094,-100.0731201171875,2.3711390495300293,-20.191072463989258,-40.7127571105957,-14.299375534057617,-19.390459060668945,-32.80037307739258,-20.448211669921875,-12.806461334228516,-24.999107360839844,-25.690942764282227,-282.8544006347656,159.47528076171875,-40.264190673828125,35.97734451293945,4.485994338989258,-9.083537101745605,9.581186294555664,0.0,-14.375221252441406,-1.3317747116088867,1.2330189943313599,-9.38100814819336,-6.428353786468506,-209.2163543701172,229.10791015625,2.4363489151000977,100.00483703613281,41.62192153930664,15.06340217590332,49.13624572753906,16.03226661682129,0.9256258010864258,13.435999870300293,16.505889892578125,4.655857086181641,6.984657287597656,-10.921065330505371,-9.227581024169922,-9.843191146850586,-6.224790096282959,-4.301235675811768,-4.171145915985107,-4.212290287017822,-2.9711968898773193,-2.692667007446289,-2.6794333457946777,-2.13103985786438,-2.5994060039520264,-2.668769121170044,-0.782110333442688,-0.6223132014274597,0.4859478771686554,-0.08481467515230179,-0.036340825259685516,0.01240574475377798,-0.08074260503053665,0.0,0.06232834607362747,0.06563370674848557,0.0,7.660736446268857e-05,0.035267554223537445,13.631787300109863,11.967464447021484,8.11878490447998,7.0677289962768555,4.454174995422363,3.6090760231018066,5.1380181312561035,2.7571868896484375,2.4261038303375244,2.351269483566284,2.1257452964782715,2.485856771469116,2.582091808319092,1.9504761904761907,0.942226787155604,3.3332192738976323
129,0,602.9651,1853.546,145.42363,0.0153353024048452,0.0858169480490478,0.0019746365367116,0.038025323275862,1464.6329752287745,86.1328125,-120.09642379417376,5,22,1,1.8575963718820865,3.359125,3707.4282733626806,4868.1547619047615,-539.1917053222656,25.28702201843262,5.4375903606414795,-12.63687696456909,-14.785581874847411,-12.537044811248778,-35.178497314453125,-6.590159654617309,-20.849901962280274,-33.924625396728516,-18.485304832458496,-17.333969116210938,-14.96321334838867,-486.9068298339844,72.88150024414062,36.71186828613281,18.304420471191406,9.948719024658203,6.8574090003967285,4.205247402191162,8.54281234741211,4.820738792419434,2.150359630584717,2.4589903354644775,3.085402250289917,2.4752278327941895,-288.5755126953125,199.30189819335936,71.16068801879884,68.7855377197266,28.38047618865967,34.035020065307634,14.769691562652593,22.590677070617676,13.766629123687744,12.348318576812746,11.448723125457766,12.293517017364504,11.851575946807872,-15.902036190032959,-10.04960126876831,-5.140588426589966,-6.808753490447998,-3.6191632986068725,-3.2354364633560175,-3.577092242240905,-3.605017852783203,-2.5570719480514525,-3.4051866292953488,-2.800560426712036,-2.3725572347640993,-2.5020275831222536,-0.7030222415924072,-0.3119702637195587,-0.07172438502311707,0.2074926793575287,0.21710599958896637,0.06403680145740509,-0.0030042806174606085,0.04043560102581978,0.001056845998391509,-0.1240234225988388,0.10010698437690735,0.038470253348350525,-0.020269695669412613,21.85709514617921,14.91759214401245,5.512185764312747,6.029081153869629,4.240798616409304,3.472619199752808,3.1244859457015997,3.77241966724396,2.2814649820327766,4.261925792694091,2.652955484390259,2.4175186395645167,2.2320173501968394,1.8575963718820865,0.553000073495951,1.48848286384103
130,1,615.10315,3312.0615,146.10742,0.0160272941143766,0.0719241048778018,0.002709980963056,0.0339174107142857,1154.0606306697323,117.45383523,-100.5982277621184,2,16,2,3.4597732426303858,4.043041666666666,2451.3102254682994,2350.1027960526317,-542.9006652832031,87.83744087219239,-35.30369567871094,-3.131842064857483,-12.748624563217163,-20.451094818115234,-12.69117283821106,-16.64235429763794,-13.778480529785156,-28.13122911453247,-17.92967987060547,-11.172092008590699,-24.48720293045044,-401.0259704589844,171.39743041992188,28.221027374267578,30.391204833984375,8.968436241149902,6.011690616607666,6.332386255264282,3.9263222217559814,4.178501605987549,-0.8027453720569611,-1.0113984942436218,1.6887831687927246,1.6856813430786133,-304.57356414794924,226.87713165283202,63.99810905456543,62.32531471252442,32.424210166931154,43.28707313537598,25.63320255279541,23.053390884399416,24.26444816589356,11.52771673202515,12.7492036819458,10.934106731414799,13.667480564117435,-26.873228073120117,-13.898440742492676,-6.5219844579696655,-5.077667140960694,-2.8887439370155334,-4.996071457862854,-4.230326414108276,-3.8051814436912537,-3.037006425857544,-3.1475218772888183,-2.823400390148163,-1.8488473057746888,-3.0111854434013368,-0.06584574654698372,-0.0841028206050396,-0.20861756056547165,-0.3157041519880295,-0.08616834878921509,0.10405367985367775,0.0901855118572712,-0.04694520682096481,0.06784028187394142,-0.06832053884863853,-0.02349218539893627,0.035412474535405636,-0.02128805359825492,26.767897224426275,14.281148815155031,7.232746410369875,6.525395750999452,2.7024423360824588,4.053791475296021,3.199930739402772,3.6464369416236897,2.976738977432251,3.638080847263338,2.936576652526856,2.0300839900970464,3.241777479648591,1.7298866213151929,0.8557352428877728,0.49467706862613753
131,0,1124.7871,3999.628,145.44878,0.0163015746768741,0.0832405401075369,0.0050397050795439,0.098953689897934,1686.2540123209849,123.046875,-115.90151192175622,69,281,50,30.255600907029475,47.19437641723356,1782.868356718912,3339.5799700184502,-399.7778381347656,103.57988586425782,-59.34292907714843,-16.359249114990234,-4.601480960845946,-30.99003448486328,-21.130938720703124,-33.89166412353516,-42.734300231933595,-24.358590698242185,-19.536202239990235,-21.73914794921875,-14.651571273803711,-345.6932373046875,133.4920196533203,-1.0926281213760376,14.447689056396484,15.450777053833008,-5.964834690093994,2.43621826171875,-6.973788261413574,-13.070091247558594,-0.6767034530639648,-3.892167329788208,-2.4949827194213867,-1.7004826068878174,-266.2614196777344,203.6862854003906,19.886459732055663,64.2743469238281,60.98250732421873,6.545543384552001,32.278903198242176,6.112072944641101,-1.3971233129501415,17.466143035888667,10.09945583343505,9.597463417053222,10.223199081420896,-9.479999160766601,-6.501893997192382,-7.259973335266113,-4.917076873779297,-4.4645494461059565,-3.2441350936889646,-3.5762134552001954,-3.1291086673736572,-3.4359426498413086,-2.9702500343322753,-2.196743869781494,-2.309695863723755,-1.7924940824508666,-0.3166768252849579,-0.16401061415672302,0.07690397650003433,-0.04769649729132652,-0.003034146735444665,0.09917090833187103,0.008552978746592999,-0.010479430668056011,0.09649007022380829,-0.012818781659007072,-0.004386305809020996,0.04261700063943863,0.016529954969882965,11.496467971801742,8.40282878875731,7.019941711425779,5.157766723632811,4.314755916595459,2.737101507186888,3.7931174278259263,3.210689067840576,2.9174506664276123,3.041305637359618,2.0698586940765376,2.1197889804840084,1.7350933790206897,0.6051120181405895,0.6410848750187385,1.4620385994718614
132,1,913.25055,3914.2205,146.25392,0.0208967613214133,0.0898692809904846,0.0011381308076932,0.070293719951923,2331.873690857132,54.97839096,-62.81338634532199,5,19,1,1.7933786848072562,1.793375,5036.711667286833,9557.368713017751,-486.171337890625,23.410420989990236,-41.369267272949216,3.5619102478027345,-30.137604904174804,-10.122489929199219,-22.675357055664062,-3.958215522766113,-29.551620483398438,-27.20506591796875,-23.871202850341795,1.1421545267105104,-18.258727645874025,-372.2961730957031,110.0531234741211,12.853912353515625,29.714717864990234,3.0410170555114746,19.842437744140625,-7.791190147399902,17.408124923706055,-7.629775524139404,1.8038884401321411,-8.307381629943848,13.87248420715332,0.886432409286499,-248.0213104248047,153.52852783203124,40.76731948852539,113.69751281738282,23.119809341430663,48.650885772705074,6.689951705932617,42.96343460083008,12.829805946350096,19.557389831542967,5.638264846801758,28.736113739013668,20.494003295898427,-17.83535499572754,-10.848661422729492,-7.7705127716064455,-6.291838073730469,-3.5951748847961427,-2.995972442626953,-2.35719780921936,-3.1383329391479493,-3.533000087738037,-3.488710641860962,-1.7402271032333374,-2.233991813659668,-3.3425055027008055,-1.2413228750228882,-0.37562650442123413,0.14910724759101868,0.2364320605993271,-0.11997698247432709,-0.2728619873523712,-0.1436791568994522,0.19047397375106812,0.24421072006225586,-0.026729803532361984,-0.3306676149368286,0.05249352008104324,-0.1944798082113266,28.13236007690429,15.36413822174072,8.543782234191895,5.61619653701782,3.9394580364227294,3.8342020034790023,3.1261919975280756,3.648544454574585,3.0064931869506832,3.9785890579223624,3.1784986972808826,1.8561977863311767,3.527380084991455,1.7933786848072562,1.000002054677497,2.7880393113542903
133,1,1314.0782,3999.7522,145.40407,0.0237665969754223,0.1036568338611041,0.0033694568256766,0.0999479166666666,1696.5567065020832,135.99917763,-117.52970611060714,69,281,30,20.45678004535148,27.858866213151927,1911.0862631104599,3163.3262329101562,-488.60985412597654,53.35471782684326,-50.41719303131104,-5.2034162998199465,-12.082908535003662,-16.849370193481445,-11.33741054534912,-54.36671867370605,-53.939660453796385,-17.142967414855956,-25.26144733428955,-25.22889461517334,-23.000143909454344,-372.45835876464844,112.11177062988281,18.06374168395996,27.076568603515625,18.42849826812744,12.276525497436523,10.997227668762207,-22.725862503051758,-17.16748809814453,-0.46639418601989746,-6.626072883605957,-4.367030143737793,-7.043924808502197,-295.15598449707034,182.9595809936523,63.87328491210933,74.6021041870117,49.286312294006315,34.81808052062988,33.166753387451145,4.834891414642333,2.161096453666674,14.563116073608398,8.431546735763545,14.191996192932098,6.16358299255371,-13.409067249298095,-9.255655527114868,-9.747718286514282,-5.135978102684021,-4.649130320549011,-4.459891843795776,-3.3566612124443056,-5.0414721965789795,-4.437105965614319,-2.541388010978699,-2.6438361287117003,-3.372538685798645,-2.4305267095565797,-0.40334421396255493,-0.3416479080915451,0.1914418414235115,-0.15572406351566315,0.03505423851311207,0.09734883159399033,0.016000199131667614,0.15915055572986603,0.13103478401899338,-0.026814130134880543,0.045253936201334,0.005712620448321104,0.02790931984782219,16.22340154647827,11.376936864852889,9.385814332962026,5.894448423385616,4.189796876907349,3.9400070309638875,3.4654140114784155,4.410600519180297,3.860132920742034,2.557604753971097,2.4849084734916684,3.2562355756759604,2.2303774833679193,0.6818926681783827,0.7343005235329358,2.4767698538796137
134,0,1278.3975,3997.6946,145.4831,0.0289670379088213,0.1375775336319311,0.0076680558244428,0.0836463341346153,1835.368759983196,112.34714674,-101.54994497442432,69,281,18,18.390204081632653,25.958344671201814,2169.5517036596816,3535.711506142386,-502.8458480834961,55.36130905151367,-57.14344787597656,3.4221251010894775,-13.029612302780151,-29.05917739868164,-25.752477169036865,-43.569135665893555,-25.20045566558838,-15.334230422973633,-21.320173740386963,-19.999713897705078,-13.951621770858765,-368.26145935058594,123.89588928222656,14.458425045013428,33.01825714111328,19.325984954833984,4.5551652908325195,3.514352560043335,-5.694075345993042,1.4494630098342896,4.915203332901001,1.79402095079422,1.299682080745697,2.0314093828201294,-243.02254486083984,207.76175689697266,56.363691329956055,97.84509658813477,63.838605880737305,24.25866985321045,25.393774032592773,17.19189214706421,20.08268404006958,19.584350109100342,17.057435035705566,17.441420555114746,16.192087650299072,-15.852088928222656,-10.986684083938599,-10.51997184753418,-6.450258731842041,-6.317249298095703,-4.344889521598816,-4.403739333152771,-5.489858865737915,-4.031829357147217,-2.7024086117744446,-3.185277998447418,-3.0145630836486816,-2.4949400424957275,-0.6971552670001984,-0.36419670283794403,0.09938397258520126,-0.1442982777953148,0.043142294511199,0.11890232563018799,0.08282371610403061,0.17403792589902878,0.10865554213523865,-0.0060999393463134766,0.09220882877707481,-0.011313895229250193,-0.029547542333602905,19.70436668395996,14.116182565689087,9.45146369934082,7.333786606788635,5.241067290306091,3.9531856775283813,4.0421302318573,4.97526216506958,3.550401449203491,2.7178792357444763,2.7117881774902344,2.9473372101783752,2.684343457221985,1.0216780045351475,0.7084505701180069,2.6581047780195552
135,1,1009.2812,3941.4668,154.09401,0.0148510049803232,0.0789248475332075,0.0182682439683107,0.0418098173945783,1905.2312336575856,143.5546875,10.791069017325457,1,6,2,1.850294784580499,1.9199375,4929.426990431485,8433.984375,-304.3886657714844,26.06521043777466,-20.126698780059815,11.778041410446168,-18.430559158325195,8.624063301086426,-22.017184829711915,-9.514338827133178,-22.29395809173584,-6.471104407310485,-18.940838050842284,-4.461568307876586,-23.77999038696289,-218.53389739990234,125.2650375366211,22.903337478637695,39.39170837402344,4.985641241073608,26.723745346069336,-6.9152607917785645,12.205973625183105,-11.75631856918335,5.669216156005859,-11.051471710205078,6.4347381591796875,-12.019967555999756,-144.6543746948242,180.59690780639644,42.13814735412597,53.07276897430419,31.847158813476558,46.93693237304687,10.920731830596923,27.708546829223614,1.045768964290617,16.701779651641846,1.68368942737579,19.903556156158444,4.321783065795882,-14.271854972839355,-11.422233819961548,-5.233972764015197,-4.273419260978699,-4.660715889930725,-2.5374395847320557,-2.294859790802002,-3.1601092576980587,-1.4852717816829681,-2.0638924360275266,-1.243492740392685,-2.148496091365814,-2.161628580093384,-1.7139776945114136,-1.2007951140403748,-0.16098372638225555,0.15573660284280777,0.04265289008617401,-0.20005571842193604,-0.2404753565788269,0.3129663020372391,-0.07678992673754692,-0.02188198361545801,0.018651451915502548,-0.270703949034214,0.045614270493388176,17.58610706329342,15.95572686195369,6.713244867324823,4.756451940536496,4.770439672470093,4.085276937484739,3.4574934840202314,2.8692304611206034,1.7276477992534633,2.205596649646759,1.378021240234375,2.5071694135665887,2.447980868816375,0.9251473922902494,0.9637265716100127,0.5208502880953155
136,0,1203.7401,3994.2063,146.06732,0.0252904042640514,0.0882612739270485,0.0014962143002798,0.089080810546875,2491.4249241390803,129.19921875,-17.573861906250087,4,14,1,1.479591836734694,1.4795833333333333,5052.321025193636,9813.399280575539,-479.1103820800781,7.980737400054933,-42.48250274658203,-4.503440856933594,-27.434059715270998,-14.555886650085448,-58.60910263061523,-0.3152065962553024,-27.76099376678467,-18.520459365844726,-19.617602348327637,-0.7354335904121394,-29.233674812316895,-348.9986267089844,88.37197875976562,21.467374801635742,54.867591857910156,19.229942321777344,16.62771224975586,-27.779359817504883,20.036823272705078,-5.484347343444824,-0.8436870574951172,4.134204864501953,13.387304306030273,-13.131389617919922,-259.8888092041016,169.47609558105466,47.47170143127441,98.51919326782226,50.85667266845703,57.56014442443847,-0.322206676006319,40.41619873046875,11.756991100311279,23.13852138519287,21.124317359924316,33.69705772399902,9.661347007751463,-13.92955493927002,-14.52283000946045,-8.070167064666748,-9.264737129211426,-7.833637762069702,-7.933109283447266,-5.054761791229248,-3.0145012855529787,-4.34935736656189,-3.7406059026718137,-3.092321252822876,-3.8307998180389404,-3.497656321525574,-3.2674641609191895,-2.4665348529815674,0.31489524245262146,-0.27122700214385986,-0.04177265241742134,0.005848185159265995,0.13885197043418884,0.09437767416238785,-0.14461198449134827,-0.04059190675616264,0.2061571180820465,0.12226197123527527,-0.0308173019438982,22.90203285217285,17.805071449279783,6.892285633087156,8.368965816497798,6.8365518093109126,6.205858373641965,6.6897500991821275,4.424937200546263,3.393215751647945,4.370198345184326,3.2832134962081905,2.788793253898618,2.7724751234054565,1.479591836734694,1.0000057471594666,2.7034638130104196
137,0,1739.2891,3999.732,145.36763,0.0146997631289874,0.0934836008640094,0.0011032169998428,0.2830389745487189,4193.093929340483,123.046875,-128.0816772093672,69,281,25,22.29115646258503,29.906689342403627,3713.378900569171,8773.793892238451,-585.3833618164062,-76.54484176635742,-81.95641708374023,4.603990077972412,-81.18669891357422,-21.9600248336792,-40.51341533660889,-36.461567878723145,-33.98523139953613,-32.462313652038574,-39.065813064575195,-19.734989643096924,-24.819446086883545,-388.95005798339844,64.76909255981445,-18.700227737426758,42.624616622924805,-21.120065689086914,8.147286891937256,-3.6782256364822388,-13.748333930969238,-9.32345724105835,-5.798750877380371,-18.745713233947754,0.13763666152954102,-9.167361736297607,-250.79203033447266,155.9056282043457,13.87383770942688,107.08146476745605,13.294295310974121,45.163729667663574,13.326711893081665,5.443768501281738,7.495089411735535,15.30638337135315,-3.3767659664154053,18.100186347961426,7.4188467264175415,-23.25081777572632,-19.757002353668213,-9.849125862121582,-6.245555996894836,-7.298792004585266,-5.157791614532471,-4.468219518661499,-3.3570483922958374,-3.5384284257888794,-3.6112446188926697,-2.797633707523346,-3.187572419643402,-2.5712037086486816,-0.8316421508789062,-0.10502726212143898,0.17257599532604218,-0.2298777624964714,0.09621752053499222,-0.06070717237889767,0.04919135011732578,-0.03329055942595005,0.007655283669009805,-0.06441591307520866,0.033477067947387695,-0.003931063460186124,-0.02773053664714098,28.03735113143921,19.037957668304443,8.754261016845703,7.3938422203063965,7.018274188041687,5.383336901664734,3.886598229408264,3.27388334274292,3.3920599222183228,3.7966455221176147,2.7036611437797546,3.089766502380371,2.7332844734191895,0.8916462585034012,0.7453568734195929,2.3071761374191078
138,1,1408.2744,3998.9648,145.3866,0.0221701091737871,0.104084069538727,0.0043887364283078,0.1676921844482422,2034.4007397540468,78.30255682,-129.19401681805388,69,281,46,15.743129251700683,23.776666666666667,2343.4982346936004,4439.940404891968,-529.8655334472656,-1.3233943760395042,-53.31752319335937,-17.874408721923825,-29.26989984512329,-60.29288902282715,-32.134691047668454,-21.213537979125977,-35.48587284088135,-18.950741386413576,-27.964910221099853,-31.2467604637146,-18.9283766746521,-392.6056213378906,103.51031494140625,11.643750190734863,20.352256774902344,0.24987976253032684,-16.177468299865723,0.978208601474762,2.572519540786743,-3.8832037448883057,1.4618073105812073,-5.056199789047241,-8.283167839050293,0.0,-266.5881866455078,219.84405441284179,89.26562881469725,79.74501686096191,56.536497879028275,17.049323749542218,45.108488273620594,25.386776924133297,19.246616649627676,23.681577396392818,11.510968971252439,8.196455192565912,16.85335683822632,-16.081724834442138,-15.274288129806518,-9.91135106086731,-7.379706025123596,-5.687954235076904,-6.860042428970337,-5.591261959075927,-3.533404219150543,-4.5968067169189455,-3.712069368362427,-3.445286095142364,-2.737464129924774,-2.8351106882095336,-1.8204328417778015,-1.0912238359451294,-0.02389045339077711,-0.0,-0.08561700209975243,0.09088315069675446,-0.04647299647331238,-0.005411434220150113,0.005315486341714859,0.07792223989963531,0.026011690497398376,0.03862299025058746,-0.0,23.229827594757065,21.472301864624015,11.92309522628784,7.365823626518236,6.698674917221069,6.351048040390012,6.1949380159378045,3.6312121868133533,4.397156882286071,3.2588102698326105,2.9014310836791983,2.5401093244552606,2.955149281024932,0.34224194025436266,0.6621251612940144,2.9020047665778774
139,1,835.5842,2678.486,150.18163,0.0155135366841036,0.0874252529562728,0.002919308706716,0.0816860856681034,2164.227841456888,92.28515625,-44.784555240050544,5,15,1,1.34140589569161,1.3413958333333333,4407.163635031653,7224.702380952381,-453.1321792602539,32.805824279785156,-42.8056526184082,-11.79419732093811,-31.743988037109375,-1.7224265336990356,-15.135102272033691,-8.070476055145264,-36.243032455444336,-8.457544326782227,1.1396165490150452,-9.746536493301392,-22.068259239196777,-332.40382385253906,147.7903823852539,23.069727897644043,26.568161010742188,3.1816890239715576,17.03236484527588,-0.2347346842288971,10.41412878036499,-15.795809268951416,5.554460525512695,8.694661140441895,1.4031404256820679,-9.890402793884277,-218.4573631286621,213.0514907836914,51.37575054168701,98.28541564941406,32.79236888885498,55.01297187805176,13.932770490646362,30.985156536102295,-2.287402331829071,20.607941150665283,19.401105880737305,8.733842134475708,5.75929856300354,-27.307007312774658,-15.116433382034302,-10.18783974647522,-6.7418084144592285,-6.824955224990845,-4.791855335235596,-4.0876383781433105,-4.779313683509827,-3.1244802474975586,-2.979962706565857,-1.8263480365276337,-1.6039895415306091,-2.522904336452484,-1.0835301578044891,-0.21921539306640625,0.6774119436740875,-0.9092982709407806,0.8198187351226807,-0.03542690444737673,0.04229952394962311,0.17839188128709793,-0.27201153337955475,0.13400720804929733,-0.1199660524725914,-0.09598628059029579,0.03846079856157303,33.96028232574463,21.309057235717773,8.194480895996094,8.24256944656372,7.79037868976593,3.2646003365516663,3.204709470272064,3.486948013305664,3.6992093920707703,2.7091830372810364,1.4101105630397797,2.6225173473358154,2.8306376338005066,1.34140589569161,1.0000075014086272,3.7274605122151985
140,1,546.2376,2481.1802,147.26175,0.0208325113872498,0.1458040833116538,0.003582815742965,0.0427589416503906,2423.120498607349,89.10290948,-127.63901974347414,5,22,2,1.741496598639456,2.9662291666666665,5443.492886784488,10724.042338709678,-478.6916229248047,17.81078815460205,3.6869983673095703,-0.8780527234077451,-13.389513874053955,3.6150401115417483,-22.690676498413087,-2.5336352348327638,-15.032056427001953,-6.161996650695801,-22.464009094238282,-9.211668968200684,-6.749166107177734,-434.1049499511719,51.993980407714844,31.72089385986328,40.95751190185547,18.559104919433594,23.84752655029297,-5.7001519203186035,16.68686294555664,13.632638931274414,14.853191375732422,-12.655454635620117,8.176908493041992,15.344432830810547,-255.71460266113283,179.42112579345698,59.16697502136226,72.4013717651367,71.3186065673828,50.11358489990233,10.140962409973085,32.92754020690917,24.18466510772705,28.470450210571272,9.167649269103983,21.496539688110346,27.804528427124023,-12.84748592376709,-8.560996627807617,-4.671318101882934,-5.57429461479187,-5.071772527694702,-3.4130765199661255,-3.8678911209106444,-2.852881407737732,-2.8480990886688233,-3.0723114728927614,-2.6948217391967773,-2.3804713249206544,-2.4004916906356812,-0.09249928593635559,-0.42749226093292236,-0.06565053015947342,-0.15041662752628326,-0.08524475246667862,-0.22412510216236115,-0.07540592551231384,-0.10412712395191193,-0.05226612091064453,-0.09112603217363358,-0.08221686631441116,0.049724068492650986,0.08811324834823608,14.169869232177719,14.612614250183103,5.272521400451658,5.672110605239865,5.490966033935544,4.430205535888666,3.214237523078908,2.9268746852874727,2.9498076677322387,3.2516753435134804,2.6142719507217382,2.721530461311336,3.1719823837280217,0.870748299319728,0.5871079073086192,1.6856418432493556
141,0,1394.4645,3810.5676,148.20464,0.03226826734299,0.1559557165388866,0.0002987303663408,0.0754488431490384,2511.527011697825,69.83741554,-80.83177929220238,0,0,1,2.4015419501133786,2.4015416666666667,5747.289652075508,11719.890763274336,-488.46343994140625,34.03242492675781,-49.694960594177246,-22.959848403930664,-25.94281005859375,-3.671626389026642,-31.367412090301514,-12.065125703811646,-13.673405170440674,-15.698766708374023,-21.654617309570312,-12.349519968032837,-13.624835968017578,-379.61915588378906,98.06515502929688,16.605856895446777,25.739479064941406,8.824606895446777,13.517211437225342,-9.522494316101074,8.652619361877441,4.062539577484131,13.973605155944824,-8.794097423553467,7.864833831787109,7.041820526123047,-271.87511444091797,146.2411994934082,38.706685066223145,43.10926628112793,29.88968276977539,32.22410345077515,6.281629800796509,25.00896406173706,17.401031970977783,27.351154804229736,1.7993673384189606,24.099287033081055,19.49795436859131,-22.48522186279297,-7.667093634605408,-8.67107343673706,-6.177836298942566,-5.849751114845276,-3.830411374568939,-2.6509451270103455,-3.3569697737693787,-2.3206281065940857,-4.621712327003479,-2.2178152203559875,-2.695846199989319,-3.0621495842933655,0.40143635869026184,-0.13065706938505173,-0.38167572021484375,0.06150371395051479,0.14588425308465958,0.20925962924957275,-0.12860622256994247,0.04179104045033455,0.04702581465244293,-0.12591493874788284,-0.012618605978786945,-0.05816465616226196,-0.06580085679888725,13.786370038986206,7.3371089696884155,11.814088106155396,7.694921135902405,5.137250900268555,3.6453601121902466,2.6763195395469666,3.118665874004364,2.9222516417503357,4.665146112442017,1.9789147078990936,2.565208315849304,3.0256057381629944,2.4015419501133786,1.0000001180269806,0.0
